Name,Hyd_chr2,Leg_for2,Pse_gra2,Zyz_arg,Xer_myo,Uro_cau,Rat_rat,Rat_fus,Pog_mol,Not_ale,Mus_mus,Mes_gou,Mel_bur,Mas_fus,Lep_con,Leg_for,Pse_her,Pse_gra,Pse_del,Hyd_chr
Z P arc of zygo DCUR L 3,-20.93087311,-26.05192566,-29.48959351,-33.05826111,-23.01982269,-39.18212891,-23.51975861,-17.46757965,-25.93827515,-30.89432373,-27.02100525,-22.25967102,-18.23733368,-34.30353394,-28.7546875,-26.30205383,-29.21468506,-29.21468506,-17.24908142,-20.80067444
X P arc of zygo DCUR L 2,1.04520998,0.763298607,-5.339792633,-12.45747223,9.054392242,2.193283653,-3.037701607,4.637285614,-4.278381348,2.97184639,-8.907836914,0.321528959,1.270496178,-13.51053314,10.59945984,0.74055934,-5.272580338,-5.272580338,-1.875837517,0.646131563
Y P arc of zygo DCUR L 2,-2.547895432,-8.617501068,-7.879122925,-6.955699921,-7.543079376,-18.49615784,-1.760698318,-10.13607483,-7.575106812,-9.426921844,-0.328314257,-11.49440002,-7.005610657,-6.168424988,-2.399690628,-8.575553894,-7.874176025,-7.874176025,-13.74803467,-2.358622169
Z P arc of zygo DCUR L 2,-23.22450714,-27.18730164,-28.52627869,-31.3438385,-23.72758484,-36.51939392,-23.25370026,-18.12089844,-25.05248718,-30.57233582,-26.85639038,-24.23941803,-17.50213928,-34.43050232,-29.08753052,-27.22937622,-28.52547302,-28.52547302,-16.63547363,-23.18378906
X P arc of zygo DCUR L 1,-1.342381001,-0.189155114,-6.225614548,-11.26555862,7.596897125,2.032823563,-3.872427368,3.785145569,-3.068985176,2.724987221,-9.068238831,1.199516964,0.804361629,-13.64494019,8.096443176,-0.073827219,-6.476858521,-6.476858521,-2.083361053,-1.433492661
Y P arc of zygo DCUR L 1,-3.987876892,-8.108427429,-8.779231262,-7.156790161,-7.341287231,-17.15241547,-2.42978363,-8.566201019,-8.206948853,-8.662876129,-0.780567789,-9.231687927,-7.394755554,-8.103632355,-2.209906006,-8.110176849,-8.363920593,-8.363920593,-13.93805847,-3.228307724
Z P arc of zygo DCUR L 1,-23.01541901,-27.553125,-27.02179565,-30.93841248,-23.69967804,-33.92868652,-22.08437347,-17.7636673,-24.10973663,-29.82521057,-26.33530884,-26.16160278,-16.2925293,-35.21861877,-27.69649963,-27.57423401,-27.54073181,-27.54073181,-15.94143982,-22.6776413
X P arc of zygo DCUR 3,-8.968625641,-3.509183884,-10.56695328,-7.352761841,3.310685349,-10.03035889,-10.16078491,-2.749542809,0.254313588,-0.325679207,-12.06296921,11.03579025,-4.098717499,-8.917183685,-2.317094421,-3.614572525,-10.64511566,-10.64511566,-5.826041412,-9.364013672
Y P arc of zygo DCUR 3,-16.92427216,-8.515974426,-17.6302887,-15.59713898,-10.23522186,-22.95438232,-11.49462967,-4.161657333,-18.59013977,-2.369883347,-6.523265839,-11.79086151,-14.36513519,-15.84596252,-12.22301178,-8.511838531,-17.74898376,-17.74898376,-18.70300751,-17.84619141
Z P arc of zygo DCUR 3,-29.0785553,-33.89610291,-29.95365601,-31.18045959,-29.74176636,-20.39781952,-24.9191925,-26.93503723,-24.19363403,-31.99040222,-27.80965576,-42.64717712,-17.66044006,-26.56284485,-31.30566101,-33.97651672,-29.88782654,-29.88782654,-14.50412903,-28.55997009
X P arc of zygo DCUR 2,-8.562341309,-2.746518135,-10.27973175,-8.26146698,3.742174911,-8.041261292,-9.337702942,-1.620847893,-0.584819651,-0.118627059,-11.71681061,10.15382996,-3.499293518,-9.811520386,-0.317543674,-2.712870979,-10.26998138,-10.26998138,-5.369332886,-8.636946869
Y P arc of zygo DCUR 2,-13.84022064,-8.289259338,-15.7164856,-13.78605347,-9.274223328,-20.95245667,-9.070394135,-4.205798721,-16.97633209,-3.080373764,-5.506991959,-10.97142105,-12.89311523,-14.95346069,-9.262796783,-8.33540802,-15.69072113,-15.69072113,-17.99464569,-14.18690338
Z P arc of zygo DCUR 2,-28.30940552,-33.02762146,-28.9618988,-30.71849365,-28.73412476,-22.93426208,-24.17803345,-24.73122101,-24.03557434,-31.38072815,-27.54469604,-39.22452087,-17.2029953,-29.00878906,-30.56699829,-33.15606384,-28.90714111,-28.90714111,-14.51170197,-28.59078064
X P arc of zygo DCUR 1,-8.615441132,-2.748517227,-10.04420624,-8.142999268,3.669632339,-5.354800415,-8.936077118,-1.287234497,-0.180129862,0.37482512,-11.54825439,8.764559174,-3.067752266,-10.54072189,0.239338136,-2.405003738,-10.3196022,-10.3196022,-4.928981018,-8.493323517
Y P arc of zygo DCUR 1,-11.31854553,-7.848993683,-14.55714569,-12.48493118,-8.574119568,-18.82274475,-8.255230713,-3.785365677,-15.1366333,-3.477822113,-5.054852295,-8.671261597,-12.21309128,-14.81433716,-6.963702393,-7.890995789,-14.51871643,-14.51871643,-17.27396851,-11.82192841
Z P arc of zygo DCUR 1,-26.27691956,-31.92754822,-27.12756042,-29.84970093,-27.58614197,-23.23130646,-22.87972412,-22.63449249,-23.27525787,-30.29014587,-26.80464172,-37.36799622,-16.00923462,-31.54420471,-28.77348328,-31.79857788,-27.58713379,-27.58713379,-14.14263,-26.09097595
X Occipital ventral DCUR L 4,6.952266693,-12.47003174,7.464015198,5.502773666,0.052274811,27.21376343,6.404109192,-16.36764526,16.56724091,-10.3338707,-0.903944111,-20.00726013,10.19751053,-34.63194885,12.22912292,-12.57127609,7.459712982,7.459712982,6.604943085,6.803683472
Y Occipital ventral DCUR L 4,-26.07496033,-13.38697205,-20.78179626,-0.61984086,-19.49243622,-27.72710876,-16.52313385,-14.59918518,-4.080197525,-11.64209061,-8.107008362,9.806934357,-16.84216156,-15.68272705,-20.45462189,-13.49758301,-20.7017334,-20.7017334,-20.57529449,-25.99845276
Z Occipital ventral DCUR L 4,-0.302836108,-22.17963409,-16.33933716,-35.48999329,-14.50593719,-10.38393555,-8.667103577,-9.835541534,-28.34535217,-22.121315,-21.09800568,-46.1306488,-6.703391266,-27.26556091,-9.365658569,-22.48231964,-16.33074646,-16.33074646,-10.87240906,-0.423810625
X Occipital ventral DCUR L 3,7.753836823,-12.58873367,8.433002472,5.606620789,0.278769493,29.19999084,7.396161652,-16.31268005,16.37280731,-10.31747589,0.104772627,-20.63660889,11.27972794,-35.73334351,13.70094299,-12.54083481,8.449910736,8.449910736,7.059440613,8.692996979
Y Occipital ventral DCUR L 3,-26.32174377,-13.61235657,-20.315448,0.355121064,-19.66826019,-27.86270752,-16.37915344,-15.37205048,-3.067956352,-12.43471069,-7.518744659,9.670600891,-16.41099091,-14.70970764,-20.05427094,-13.91861725,-20.20151672,-20.20151672,-20.11612549,-25.67822571
Z Occipital ventral DCUR L 3,0.899937344,-21.22277832,-15.99579468,-35.73586731,-13.72673798,-10.84914703,-8.257015991,-8.78423996,-28.79292908,-21.78292999,-20.8017746,-44.90708313,-6.306100845,-27.52688904,-8.474078369,-21.70505371,-15.84738312,-15.84738312,-11.01111755,0.70369072
X Occipital ventral DCUR L 2,10.09505768,-12.78352661,9.729166412,5.558440018,0.983491611,30.56843872,8.478186035,-16.5145813,16.58899536,-10.57836533,1.266527843,-22.58691559,12.46550751,-36.58130798,14.82802277,-12.64124985,9.58536377,9.58536377,7.506213379,9.916992188
Y Occipital ventral DCUR L 2,-26.19872742,-14.71292877,-20.03924255,1.660393524,-20.13454132,-28.89294739,-16.52096863,-16.32483673,-2.334505653,-13.2484787,-7.515337372,10.20798492,-16.51598663,-13.90428925,-20.6244751,-14.66101837,-20.12736816,-20.12736816,-20.19093628,-25.74924927
Z Occipital ventral DCUR L 2,1.988184738,-20.39796906,-16.13141174,-36.77507629,-13.01106873,-11.20514832,-8.068691254,-8.262621307,-29.44179688,-21.58118439,-20.98495789,-44.96112976,-6.159849167,-27.31150513,-8.929646301,-20.5648407,-15.89987946,-15.89987946,-11.02012863,0.414670515
X Occipital ventral DCUR L 1,12.3835022,-12.47256317,10.92088089,5.327393341,2.311828041,30.64063721,9.474407196,-16.7546814,16.65396118,-10.92565155,1.649739838,-24.1019455,13.22933655,-37.0080719,15.56136475,-12.04007416,10.5556221,10.5556221,7.960441589,10.98974533
Y Occipital ventral DCUR L 1,-26.00458984,-15.58938293,-20.10639038,1.930310059,-21.20950012,-30.59578552,-16.89234924,-17.59376221,-1.92711277,-13.87410889,-7.520197296,8.984300232,-16.81419983,-13.13528595,-21.18652496,-15.54927979,-20.02674103,-20.02674103,-20.31645203,-26.36331787
Z Occipital ventral DCUR L 1,-0.417720652,-20.48434906,-16.94666138,-39.07936401,-13.18820038,-12.12517395,-8.824118805,-8.342063904,-30.51332092,-21.84104919,-21.45786591,-45.11041565,-6.523033142,-26.81444092,-9.484949493,-20.79921112,-16.73751221,-16.73751221,-11.16497345,0.310232902
X Occipital ventral DCUR 4,5.354943085,-13.10386963,6.378383255,6.174912643,-0.835724068,24.95687408,5.242255402,-17.50871429,16.87138062,-10.96377029,-1.564218616,-17.7693573,8.952283478,-33.92830505,10.23852692,-13.15904694,6.024845123,6.024845123,5.876854324,5.437200546
Y Occipital ventral DCUR 4,-28.07688599,-13.32368317,-22.23152466,-2.31982708,-19.72764282,-28.05282898,-17.90579224,-13.56600647,-5.58154335,-10.19763794,-9.158391571,10.14232407,-18.32043915,-17.23816986,-21.33276215,-13.33353882,-22.17621155,-22.17621155,-21.43350067,-28.26726074
Z Occipital ventral DCUR 4,-1.170456886,-23.75715179,-16.52248535,-35.54970398,-15.56313782,-7.640415955,-9.007381439,-11.073423,-28.03575745,-22.16065369,-21.22736969,-48.40749817,-6.669313812,-26.17828064,-9.86541748,-23.73851776,-16.78775024,-16.78775024,-10.38123169,-1.10433588
X Occipital ventral DCUR 3,4.839631271,-14.06034088,6.451854706,7.263687897,-1.868287659,25.24890137,4.846077347,-19.18685455,17.8513092,-11.84432907,-1.585066509,-17.41867523,8.7775383,-34.47813416,9.244715881,-14.07046204,5.859918594,5.859918594,5.801411438,4.891963959
Y Occipital ventral DCUR 3,-30.13266602,-13.28413696,-23.74562988,-2.109338951,-20.56824036,-28.68018799,-19.79099274,-13.01955566,-6.619805145,-9.790010071,-10.44831848,10.27638016,-19.48356323,-18.3827179,-22.71908417,-13.27590179,-23.75641479,-23.75641479,-22.25800629,-30.51212158
Z Occipital ventral DCUR 3,-0.475049877,-24.25136108,-15.85924683,-35.4883606,-15.80495148,-5.306335068,-8.199568939,-11.28376312,-27.86329041,-22.14299011,-21.07499847,-50.48887024,-6.142082977,-25.26654053,-10.40257111,-24.15311279,-16.1627655,-16.1627655,-9.898927307,-0.391170144
X Occipital ventral DCUR 2,5.499072266,-15.08734436,6.796685028,8.68524704,-2.231474304,25.58757782,5.593154907,-20.16648865,18.58014679,-12.51831894,-1.098828983,-17.9626709,9.104425812,-34.76174622,9.163817596,-15.01418915,6.302676773,6.302676773,5.956912613,5.463825989
Y Occipital ventral DCUR 2,-31.62380371,-13.93111267,-25.07091675,-2.951464272,-21.26811829,-29.69685669,-20.97395325,-13.22160645,-7.193690491,-9.738184357,-11.2319397,10.21899414,-20.45042725,-18.69299011,-24.24492493,-14.0615097,-24.92827606,-24.92827606,-22.9818512,-31.7592926
Z Occipital ventral DCUR 2,-0.651433086,-24.61043243,-16.04950409,-36.1101593,-16.23074493,-3.909807205,-8.523661804,-11.89327469,-28.65854797,-22.25841064,-21.28437042,-51.90430908,-5.875540543,-24.34225311,-10.11405716,-24.67025452,-16.06945648,-16.06945648,-9.761727142,-0.849430656
X Occipital ventral DCUR 1,7.086367798,-15.10445099,7.233573151,8.968663025,-1.751981735,25.49019928,5.946781921,-20.82050934,18.6612442,-13.03927155,-0.675786018,-18.80358124,9.567171478,-34.75970459,9.392955017,-14.77336731,7.037114716,7.037114716,5.928731537,6.71264267
Y Occipital ventral DCUR 1,-33.56488647,-15.23843994,-25.98982849,-3.820925903,-22.48126373,-31.42577515,-21.33509064,-14.01406708,-7.404114532,-9.646992493,-11.60765228,9.1068367,-21.40142975,-18.59989777,-24.80366974,-15.0933197,-25.30281067,-25.30281067,-23.55572357,-33.37838745
Z Occipital ventral DCUR 1,-1.76681385,-25.36690979,-17.04941101,-37.64067993,-16.99082184,-3.561850357,-9.36473999,-12.75595779,-29.68913574,-22.65417938,-21.96082611,-53.27853394,-6.292559433,-22.8790741,-10.85082779,-25.29268951,-17.21689148,-17.21689148,-10.00879669,-1.02986908
X Occipital PAT L 8,13.1701828,-12.60927811,12.01688004,6.566332245,2.953102684,29.14387817,10.35977936,-18.4516571,17.12549133,-13.88484802,2.158481026,-24.50324402,14.13920441,-35.88675232,16.21106567,-12.60615311,11.99301453,11.99301453,8.618396759,13.04799957
Y Occipital PAT L 8,-29.95384216,-18.51302338,-23.02283936,-0.602960777,-23.10843048,-35.75196533,-19.45242767,-19.57471161,-4.133522034,-14.03082581,-9.369290161,3.882521057,-19.77925415,-13.00353546,-25.28977509,-18.56674805,-23.08579407,-23.08579407,-23.26589203,-29.65216064
Z Occipital PAT L 8,-3.07061882,-22.47026978,-20.35098724,-41.83074646,-15.8113739,-10.52508163,-11.67028809,-11.92883377,-33.24119263,-24.64542389,-23.68292542,-49.21332703,-8.898963928,-22.21808472,-11.75825348,-22.54126129,-20.26403046,-20.26403046,-13.55354156,-2.774272919
X Occipital PAT L 7,16.32897491,-10.96009598,12.99262238,5.294047928,4.775428391,29.73787842,11.85562134,-17.23908691,15.76952972,-13.67752075,2.289284897,-27.12900085,14.87003479,-34.95400085,18.5955368,-10.79830627,12.97583923,12.97583923,8.359171295,16.25690765
Y Occipital PAT L 7,-29.39927979,-19.36803894,-22.22294464,-0.621156263,-22.96356049,-39.2769928,-19.01011047,-21.95409241,-3.980783081,-15.09011688,-8.651704407,-0.033993286,-19.65487366,-10.57347794,-26.25297241,-19.4116684,-22.36287079,-22.36287079,-22.83709564,-29.12147217
Z Occipital PAT L 7,-6.40675354,-22.67228699,-23.20262604,-43.46968689,-16.73148346,-12.50558319,-14.61540222,-13.4264801,-35.15127869,-27.21742859,-25.38252563,-49.8176239,-10.8515152,-20.27588806,-14.24908295,-22.64726257,-23.19047241,-23.19047241,-15.16686859,-6.258927536
X Occipital PAT L 6,17.5484436,-9.411990356,12.73376007,2.751902962,6.134009171,30.6165741,12.47584457,-13.78357239,13.63748169,-11.57635956,2.250496101,-28.11082458,15.43082581,-34.27877808,20.03552704,-8.970446014,12.78594742,12.78594742,8.740594482,17.49423065
Y Occipital PAT L 6,-24.96018677,-18.2191452,-18.56552429,1.443880177,-21.29138336,-37.87406311,-15.3559906,-22.280896,-1.683485794,-16.59485931,-6.256962585,-0.552571106,-17.01524963,-7.933855438,-23.16178589,-17.91407928,-18.76012421,-18.76012421,-20.35358887,-24.51659241
Z Occipital PAT L 6,-5.207429504,-20.52315521,-22.95162659,-42.30973816,-14.7675415,-16.8810318,-14.60836029,-11.34807281,-34.76317444,-26.62355957,-24.99875793,-46.64194031,-11.14698105,-22.99442749,-15.47985687,-20.50766296,-23.07176971,-23.07176971,-15.16982269,-5.268056107
X Occipital PAT L 5,14.19096375,-11.87421722,12.32976685,5.244253922,3.806613922,29.93556213,10.6363533,-16.73571014,16.19668884,-12.47862091,2.247950745,-25.31427917,14.2911438,-36.16191711,17.31940918,-11.84456863,12.18180466,12.18180466,8.961525726,13.54379272
Y Occipital PAT L 5,-27.56822815,-17.70418243,-21.09749908,1.005962467,-21.93882294,-34.7078186,-17.70208588,-19.71484222,-2.757178688,-14.78039246,-8.115962219,4.545989227,-17.92729034,-11.79141312,-23.37895966,-17.76683044,-20.96642151,-20.96642151,-21.85526428,-26.85588074
Z Occipital PAT L 5,-2.74872036,-21.13405304,-19.85416412,-41.06749573,-14.61616058,-12.89273071,-11.62214966,-10.68392487,-32.77427368,-23.88189392,-23.23083649,-46.97778931,-8.612862396,-24.21049194,-11.32214813,-21.15240936,-19.66237183,-19.66237183,-13.63934631,-2.095701218
X Occipital PAT L 4,14.82632599,-11.95739212,12.45164108,6.326147842,3.779249573,28.70842896,10.82538986,-18.49466248,16.73483429,-14.37035675,2.187724686,-25.70009766,14.33063202,-35.1932373,17.17177124,-11.88923798,12.4098671,12.4098671,8.252507782,14.77593536
Y Occipital PAT L 4,-30.86218567,-19.2514679,-23.41050568,-1.273688602,-23.58063507,-38.56335754,-20.00019684,-20.74108429,-4.646740723,-14.310495,-9.473220062,1.075145149,-20.43660126,-12.19835052,-26.83764038,-19.30015717,-23.53223572,-23.53223572,-23.62731628,-30.69806824
Z Occipital PAT L 4,-5.320791626,-23.1958252,-22.30718079,-43.00120544,-16.78614044,-11.01095428,-13.43087921,-13.7085556,-34.41010742,-26.44601135,-24.85339355,-50.5428894,-10.1432724,-20.32522736,-13.37426147,-23.24304962,-22.29165649,-22.29165649,-14.50594025,-5.170215225
X Occipital PAT L 3,15.6979248,-11.34903488,13.15684052,5.228468704,4.525388718,30.22442627,11.43484955,-16.80862732,15.84729614,-13.26357574,2.451571083,-26.31070251,14.94499969,-35.5924469,18.31661377,-11.21617432,13.12804871,13.12804871,8.882696533,15.49776459
Y Occipital PAT L 3,-28.14619141,-18.7533493,-21.48136749,0.465293598,-22.51779327,-37.25313416,-17.99953308,-21.27620544,-3.096843529,-15.35966492,-8.239421844,1.778817177,-18.73313293,-10.7902977,-24.82982178,-18.81824341,-21.53304749,-21.53304749,-22.24027405,-27.97047119
Z Occipital PAT L 3,-4.253776169,-21.65302887,-21.56696472,-42.50040894,-15.41572876,-13.18765106,-13.13821716,-11.70287018,-34.09461365,-25.59550323,-24.36042938,-48.00193481,-9.806092072,-22.18883057,-12.90256348,-21.62062683,-21.47783966,-21.47783966,-14.4914444,-3.965591049
X Occipital PAT L 2,17.47627869,-10.13155289,13.17032776,3.89627037,5.717110825,30.3288208,12.499366,-15.41715698,14.67400818,-12.66518326,2.479890442,-27.89006653,15.35641785,-34.56056519,19.67071075,-9.710113525,13.20518036,13.20518036,8.835273743,17.59884644
Y Occipital PAT L 2,-27.35725403,-19.15136871,-20.28705292,0.52910223,-22.33176117,-39.07638855,-17.25963593,-22.72828369,-2.818934441,-16.00052948,-7.514977264,-0.646584702,-18.42094574,-8.782119751,-24.55757751,-19.0754303,-20.46510925,-20.46510925,-21.64705505,-26.98399658
Z Occipital PAT L 2,-5.915993881,-21.48979797,-23.36937561,-43.263797,-15.63630981,-14.94149933,-14.82801666,-12.35863342,-35.25945435,-27.17683716,-25.42503052,-48.47721558,-11.19084549,-21.38428955,-15.09904938,-21.39080963,-23.39797821,-23.39797821,-15.37304688,-5.902079773
X Occipital PAT L 1,16.30568848,-10.76230698,13.29814301,4.11258812,5.096405029,31.02633057,12.14632034,-15.4244812,15.12457581,-12.25557251,2.628932571,-27.04514771,15.31139679,-35.81639709,19.7259079,-10.45570068,13.21834106,13.21834106,9.138965607,16.06024933
Y Occipital PAT L 1,-26.38304138,-18.16179657,-19.78296814,1.667094421,-21.8510437,-36.47047424,-16.60834656,-21.48251343,-1.939870262,-16.08518066,-7.171692657,2.478375435,-17.4291214,-9.67592926,-23.48650665,-18.09456635,-19.69230194,-19.69230194,-21.03387451,-25.89752808
Z Occipital PAT L 1,-3.580521774,-20.57337952,-21.18881683,-41.98530273,-14.30129852,-14.73422241,-12.74348831,-10.50997925,-33.8368042,-25.06855621,-23.96333771,-46.65398254,-9.588732147,-23.58639984,-12.66659012,-20.39253082,-20.99914551,-20.99914551,-14.41546021,-3.152128983
X Occipital PAT 8,9.610005951,-14.18985748,9.379459381,8.33582077,0.506056929,24.38224945,7.284145355,-21.03265686,17.89943085,-15.29381256,0.241733813,-22.15072632,11.21884155,-33.50098267,12.661306,-14.24468536,9.322318268,9.322318268,6.372010422,9.62088623
Y Occipital PAT 8,-34.61912537,-18.09217529,-27.11658936,-4.671982193,-23.85695953,-37.99167786,-22.48644867,-16.94985504,-8.376380157,-10.82050171,-11.90145187,2.266666412,-23.08248901,-16.29099731,-28.51095886,-18.01459198,-27.13670044,-27.13670044,-25.39673157,-34.43788452
Z Occipital PAT 8,-6.518332672,-26.07638245,-21.30614319,-41.03309631,-19.00984344,-5.637131882,-13.09390411,-16.33565369,-33.00398865,-25.71698608,-24.5653717,-55.20003052,-9.514593506,-19.39862061,-13.8184967,-26.11846313,-21.26822662,-21.26822662,-12.60022278,-6.325529861
X Occipital PAT 7,10.28715897,-13.9984024,10.12429504,7.944315338,1.043413353,25.93473511,8.087741852,-20.27661896,17.90973206,-14.84956512,0.889941883,-22.13715973,11.9492569,-34.45040894,13.36567535,-14.08838196,10.00758972,10.00758972,7.198143768,10.35584335
Y Occipital PAT 7,-32.9914917,-18.12284088,-25.80613403,-3.435420227,-23.45772858,-36.25203857,-21.47471619,-17.30024261,-6.926643372,-11.60188446,-11.24111557,3.664664841,-22.12903137,-15.78892517,-27.00884705,-18.01719513,-25.87033997,-25.87033997,-24.76094666,-32.9066864
Z Occipital PAT 7,-4.588355637,-24.840242,-20.47008667,-40.83422241,-17.8775238,-6.827368927,-11.96230392,-14.57980652,-32.69290161,-25.01534729,-23.87533875,-52.94683228,-8.814754486,-20.79069824,-12.70844193,-24.97037659,-20.3933609,-20.3933609,-12.77870255,-4.398514938
